Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,return,log return
28-Dec-16,84.45,85.8,83.6,83.95,84.76397325,478933,2346,40596264,92780,19.37,2.2,-0.5,0.00238806,0.001035885
29-Dec-16,84.4,85.2,83,84.85,84.27848183,326445,1881,27512289,63555,19.47,2.2,0.45,0.010720667,0.004631146
30-Dec-16,85.9,88.65,85.85,87.45,87.29676065,628675,3847,54881291,168217,26.76,2.8,1.55,0.03064231,0.013107967
2-Jan-17,88.4,88.95,87.3,88.4,88.25503766,482764,2403,42606355,128105,26.54,1.65,0,0.01086335,0.004692451
3-Jan-17,88.4,89.7,88.05,88.95,89.03531354,394976,1764,35166812,111011,28.11,1.65,0.55,0.006221719,0.002693687
4-Jan-17,89,92.25,88.95,91.3,91.2377952,787518,4696,71851406,206175,26.18,3.3,2.3,0.026419337,0.011324825
5-Jan-17,92.1,93.95,91.8,93.25,92.89426502,522164,2841,48506041,120649,23.11,2.15,1.15,0.02135816,0.009178063
6-Jan-17,93.7,94.65,92.4,92.8,93.47539724,405930,2243,37944468,98812,24.34,2.25,-0.9,-0.004825737,-0.002100864
9-Jan-17,92,95.95,92,95.6,94.73782297,581977,2957,55135234,184278,31.66,3.95,3.6,0.030172414,0.012909916
10-Jan-17,96.5,97.25,95.5,96.5,96.52852733,484658,3462,46783323,160655,33.15,1.75,0,0.009414226,0.004069421
11-Jan-17,97.4,97.8,96.35,96.65,96.92720864,366005,1919,35475843,107265,29.31,1.45,-0.75,0.001554404,0.000674545
12-Jan-17,96.65,97.4,95.4,95.8,96.05521155,305552,1740,29349862,69889,22.87,2,-0.85,-0.00879462,-0.003836349
13-Jan-17,96.2,96.4,94.25,94.75,94.96410425,286357,1525,27193636,71768,25.06,2.15,-1.45,-0.010960334,-0.00478629
16-Jan-17,94.95,96.3,94.3,95.45,95.26167902,234780,1339,22365537,69777,29.72,2,0.5,0.007387863,0.003196714
17-Jan-17,96.6,97.2,95.7,96.65,96.57847878,408397,1995,39442361,112970,27.66,1.5,0.05,0.012572027,0.005425926
18-Jan-17,96.65,97.85,96.4,96.95,97.04298179,287773,1438,27926350,115577,40.16,1.45,0.3,0.003103983,0.001345955
19-Jan-17,97,97.95,96,97.1,97.01659118,242659,1311,23541949,81488,33.58,1.95,0.1,0.001547189,0.000671416
20-Jan-17,97.15,97.15,93.75,94.05,94.92870149,247144,1352,23461059,68180,27.59,3.4,-3.1,-0.031410917,-0.01386043
23-Jan-17,94.9,95.2,93.35,94.5,94.43032902,302199,1406,28536751,62507,20.68,1.85,-0.4,0.004784689,0.002073009
24-Jan-17,94.5,99.1,94.5,98.15,97.00657522,1334556,6999,129460707,231613,17.36,4.6,3.65,0.038624339,0.016458495
25-Jan-17,99.1,101.9,98.55,100.8,100.4345449,1204865,6632,121010068,338097,28.06,3.35,1.7,0.026999491,0.011570228
27-Jan-17,102,102.25,100.3,101.05,101.3471229,506734,3002,51356033,160459,31.67,1.95,-0.95,0.002480159,0.001075786
30-Jan-17,100,101.35,99.45,100.25,100.3505661,403476,2001,40489045,105338,26.11,1.9,0.25,-0.007916873,-0.003451937
31-Jan-17,99.95,100.35,97.2,97.55,98.4766117,331576,1831,32652481,137330,41.42,3.15,-2.4,-0.026932668,-0.011857108
1-Feb-17,98,103.65,96.9,102.85,101.3131369,1130777,5497,114562565,311557,27.55,6.75,4.85,0.054331112,0.022977022
2-Feb-17,103,104.3,101,102.45,102.6095025,805406,4342,82642309,200456,24.89,3.3,-0.55,-0.003889159,-0.001692333
3-Feb-17,103,105.25,102.6,104.75,104.2281523,687532,3361,71660190,207484,30.18,2.65,1.75,0.022449976,0.009642069
6-Feb-17,104.8,105.85,104.35,104.9,105.1674198,470709,2401,49503251,150456,31.96,1.5,0.1,0.001431981,0.000621457
7-Feb-17,104.05,105.25,102.65,103.75,104.0544536,256420,1451,26681643,62652,24.43,2.6,-0.3,-0.010962822,-0.004787383
8-Feb-17,103.9,109.25,103.75,108.25,107.1015177,1144874,5180,122617743,325053,28.39,5.5,4.35,0.043373494,0.0184398
9-Feb-17,108.55,109.9,104.65,107,107.1873031,968302,5042,103789680,198750,20.53,5.25,-1.55,-0.011547344,-0.005044127
10-Feb-17,107,110.3,106.65,109.55,108.8373431,863216,4656,93950136,281522,32.61,3.65,2.55,0.023831776,0.010228604
13-Feb-17,110,111,107.35,109.75,109.5569025,650024,3675,71214616,205011,31.54,3.65,-0.25,0.00182565,0.000792147
14-Feb-17,109.9,113.2,109.35,112.4,112.0809875,836895,6764,93800018,309469,36.98,3.85,2.5,0.024145786,0.010361782
15-Feb-17,112.8,113.5,108.95,110,111.167654,726556,6149,80769526,258655,35.6,4.55,-2.8,-0.021352313,-0.009373626
16-Feb-17,110,115,108.8,114.35,112.6155124,991595,6070,111668979,502131,50.64,6.2,4.35,0.039545455,0.016843484
17-Feb-17,115.2,117.85,114.5,117.4,116.3439581,1036164,9753,120551421,395692,38.19,3.35,2.2,0.026672497,0.011431928
20-Feb-17,117.4,118.75,116.7,118.2,117.8791093,490931,4696,57870509,174846,35.62,2.05,0.8,0.00681431,0.00294938
21-Feb-17,119,119,116.3,117.5,117.3675123,590832,3626,69344482,152365,25.79,2.7,-1.5,-0.005922166,-0.00257961
22-Feb-17,117.5,119.5,116.05,117.1,117.5135374,647984,5158,76146892,206343,31.84,3.45,-0.4,-0.003404255,-0.001480972
23-Feb-17,118,118.4,115.55,116.3,117.0084342,328782,2940,38470267,114437,34.81,2.85,-1.7,-0.006831768,-0.00297718
27-Feb-17,116,118.5,115.4,116.25,116.9381879,523296,3707,61193286,156326,29.87,3.1,0.25,-0.000429923,-0.000186753
28-Feb-17,116.7,117.4,115.9,116.45,116.5634428,229640,1856,26767629,83161,36.21,1.5,-0.25,0.00172043,0.000746531
1-Mar-17,116.5,117.9,116,116.35,116.8124436,301296,1771,35195122,120021,39.83,1.9,-0.15,-0.000858738,-0.000373105
2-Mar-17,116.5,118.15,112.75,113.7,116.0465021,432475,3240,50187211,138458,32.02,5.4,-2.8,-0.022776107,-0.010005923
3-Mar-17,113,115.75,112.75,115.2,114.2699399,347570,2217,39716803,114937,33.07,3,2.2,0.013192612,0.005692014
6-Mar-17,115.8,116.3,114.7,115.65,115.5633953,260027,2374,30049603,113171,43.52,1.6,-0.15,0.00390625,0.001693158
7-Mar-17,115,120,114.9,119.65,118.0164636,783306,4748,92443004,213119,27.21,5.1,4.65,0.034587116,0.014767066
8-Mar-17,120.55,121.45,118.4,120.15,120.2585492,1102912,7578,132634597,276546,25.07,3.05,-0.4,0.004178855,0.001811072
9-Mar-17,119.7,120.2,118.55,118.9,119.4194259,289870,2272,34616109,77983,26.9,1.65,-0.8,-0.010403662,-0.004541921
10-Mar-17,119.2,119.8,116.5,117.3,118.2444671,274675,2126,32478799,84482,30.76,3.3,-1.9,-0.013456686,-0.005883843
14-Mar-17,119.95,122.5,119,121.55,121.1517434,963943,7009,116783375,393864,40.86,3.5,1.6,0.036231884,0.015456951
15-Mar-17,121.5,122.8,120.7,121,121.6120536,359346,3109,43700805,132936,36.99,2.1,-0.5,-0.004524887,-0.001969593
16-Mar-17,121.9,123,121.5,122.3,122.391833,375313,2733,45935246,142946,38.09,1.5,0.4,0.010743802,0.004641087
17-Mar-17,122,124.1,119.9,121.45,121.9540285,831841,4677,101446361,170024,20.44,4.2,-0.55,-0.006950123,-0.003028938
20-Mar-17,122.1,123.5,121.15,122.7,122.2662603,6128675,3126,749330173,5713213,93.22,2.35,0.6,0.010292301,0.004447044
21-Mar-17,122.65,123.95,122.25,122.7,122.918265,412259,2487,50674161,183974,44.63,1.7,0.05,0,0
22-Mar-17,121.5,122.85,121.25,121.75,122.043249,267243,2231,32615204,92085,34.46,1.6,0.25,-0.007742461,-0.003375593
23-Mar-17,122.9,122.9,121.05,121.5,121.6830804,201234,1229,24486773,74405,36.97,1.85,-1.4,-0.002053388,-0.000892692
24-Mar-17,122,122.55,120.55,120.85,121.4867914,239503,1853,29096451,90937,37.97,2,-1.15,-0.005349794,-0.002329623
27-Mar-17,120.95,121.35,119.5,120.1,120.1380469,416641,1745,50054436,112049,26.89,1.85,-0.85,-0.006206041,-0.002703647
28-Mar-17,120.8,122.7,118,121.7,121.5153528,341273,3172,41469909,125762,36.85,4.7,0.9,0.013322231,0.005747571
29-Mar-17,122.6,123.1,121.45,122.65,122.6278793,520143,2044,63784033,120511,23.17,1.65,0.05,0.007806081,0.003376974
30-Mar-17,123,123.9,122.4,123.2,123.2264021,228527,1298,28160560,68005,29.76,1.5,0.2,0.004484305,0.001943155
31-Mar-17,123,124,121.55,123.45,122.9364609,870535,1966,107020492,77336,8.88,2.45,0.45,0.002029221,0.000880386
3-Apr-17,123.2,124.55,123,123.8,123.8226465,209260,1354,25911127,76967,36.78,1.55,0.6,0.002835156,0.00122955
5-Apr-17,123.5,124.95,123.1,123.85,124.0786531,309511,3551,38403708,144999,46.85,1.85,0.35,0.000403877,0.000175366
6-Apr-17,123.8,125,122.5,123.45,123.6206346,311109,2190,38459492,110764,35.6,2.5,-0.35,-0.003229713,-0.001404917
7-Apr-17,122.75,123.55,120,120.7,122.0394749,230805,1506,28167321,87922,38.09,3.55,-2.05,-0.022276225,-0.009783824
10-Apr-17,120.7,122.5,119.35,121.95,120.2564303,958865,1678,115309682,752432,78.47,3.15,1.25,0.010356255,0.004474535
11-Apr-17,121.5,125.7,121.5,124.95,123.9876257,329472,5494,40850451,134463,40.81,4.2,3.45,0.024600246,0.010554456
12-Apr-17,125.2,126,122.7,123.75,124.4774766,511003,3064,63608364,112902,22.09,3.3,-1.45,-0.009603842,-0.004191053
13-Apr-17,123.05,123.9,121.05,121.65,122.3038292,183432,1455,22434436,67000,36.53,2.85,-1.4,-0.016969697,-0.007433094
17-Apr-17,121.65,123.55,120.9,123.15,122.3304341,309968,1411,37918520,104843,33.82,2.65,1.5,0.012330456,0.005322303
18-Apr-17,123.5,129.4,122.9,124.1,126.1018036,1250575,6824,157699763,208076,16.64,6.5,0.6,0.00771417,0.003337365
19-Apr-17,123.9,126.6,123.4,125.75,125.2896601,536439,3116,67210260,119574,22.29,3.2,1.85,0.013295729,0.005736212
20-Apr-17,126,128.05,126,127.1,127.1803718,451157,2434,57378315,111382,24.69,2.05,1.1,0.010735586,0.004637557
21-Apr-17,127.5,128.8,125.75,126.35,127.2673973,330396,1803,42048639,84842,25.68,3.05,-1.15,-0.005900865,-0.002570304
24-Apr-17,128,129.3,127.35,128.1,128.2157852,452816,2942,58058159,121512,26.83,1.95,0.1,0.013850416,0.005973883
25-Apr-17,128.75,129.7,128,128.4,128.8397679,372079,3146,47938572,126364,33.96,1.7,-0.35,0.00234192,0.001015894
26-Apr-17,128.3,129.45,125.5,127.4,127.6189258,293145,2730,37410850,109656,37.41,3.95,-0.9,-0.007788162,-0.003395596
27-Apr-17,127,129.1,126.55,127.6,128.0160537,296817,2547,37997341,98711,33.26,2.55,0.6,0.001569859,0.000681246
28-Apr-17,127.95,128.1,126.5,127.25,127.2551699,202324,1607,25746775,66900,33.07,1.6,-0.7,-0.002742947,-0.001192883
2-May-17,127.3,134.5,127.3,134.05,132.1517351,1182251,7404,156236521,366600,31.01,7.2,6.75,0.053438114,0.022609027
3-May-17,134.5,135.75,132.25,134.05,133.8001246,683941,4192,91511391,187222,27.37,3.5,-0.45,0,0
4-May-17,134.9,136.9,133.65,135.95,135.8671791,707381,4625,96109861,200271,28.31,3.25,1.05,0.014173816,0.006112394
5-May-17,138,140.3,132.15,133.05,136.184924,1377858,9198,187643487,387003,28.09,8.15,-4.95,-0.021331372,-0.009364333
8-May-17,134.9,136.85,133.45,135.65,135.3672036,393610,3147,53281885,142580,36.22,3.4,0.75,0.019541526,0.008404919
9-May-17,136.5,136.5,133.95,134.25,134.8803121,258798,1571,34906755,103598,40.03,2.55,-2.25,-0.010320678,-0.004505504
10-May-17,135,136.6,134.35,134.7,135.3604863,296874,2185,40185009,112457,37.88,2.25,-0.3,0.003351955,0.001453301
11-May-17,134.9,135.35,132.7,133.6,133.9656504,245243,1977,32854138,101433,41.36,2.65,-1.3,-0.008166295,-0.003561138
12-May-17,133.3,133.6,130.4,131.4,131.7535402,309162,3598,40733188,128801,41.66,3.2,-1.9,-0.016467066,-0.007211093
15-May-17,131.3,134.3,131.15,133.75,133.1117536,383433,2117,51039439,105612,27.54,3.15,2.45,0.017884323,0.007698425
16-May-17,134,134.9,133.65,134.15,134.2649964,204199,1144,27416778,72661,35.58,1.25,0.15,0.002990654,0.001296886
17-May-17,134,134.5,132.1,132.55,133.1641369,186448,1198,24828187,60068,32.22,2.4,-1.45,-0.011926947,-0.005210945
18-May-17,132,132.4,128.3,129.1,130.3708683,277155,2162,36132938,108036,38.98,4.1,-2.9,-0.026027914,-0.01145349
19-May-17,130,131.6,126,126.85,128.2059388,394185,3240,50536858,139150,35.3,5.6,-3.15,-0.01742835,-0.007635771
22-May-17,127.9,128.65,123,123.8,125.6843446,383643,1983,48217919,133848,34.89,5.65,-4.1,-0.024044147,-0.010569827
23-May-17,124,129.4,119.1,126.4,125.4575466,978991,5519,122821809,234665,23.97,10.3,2.4,0.021001616,0.009026429
24-May-17,127.3,128.7,123.3,124.3,125.7894653,483716,3102,60846377,102902,21.27,5.4,-3,-0.016613924,-0.007275945
25-May-17,124.85,130.5,124.55,129.05,127.760803,505972,2723,64643389,166383,32.88,5.95,4.2,0.038213998,0.01628688
26-May-17,129.9,131.9,128.2,130.9,130.0067143,375766,2655,48852103,105986,28.21,3.7,1,0.014335529,0.006181638
29-May-17,132,132,125.55,127.35,128.3718977,412764,2417,52987298,104936,25.42,6.45,-4.65,-0.027119939,-0.011940697
30-May-17,126.8,128,125.8,126.65,126.6342812,230546,1478,29195027,52408,22.73,2.2,-0.15,-0.005496663,-0.002393755
31-May-17,126.95,129.55,126.6,128.45,128.1664202,336774,3022,43163118,144102,42.79,2.95,1.5,0.014212396,0.006128914
1-Jun-17,128.1,128.8,126.5,127.25,127.2896618,326574,2008,41569494,66746,20.44,2.3,-0.85,-0.009342156,-0.004076318
2-Jun-17,127.5,129.2,126.35,128.35,127.8374176,340861,2474,43574790,123275,36.17,2.85,0.85,0.008644401,0.003738082
5-Jun-17,129,132.5,128.3,132.05,131.1100609,611089,3734,80119916,199227,32.6,4.2,3.05,0.028827425,0.012342533
6-Jun-17,133.8,134.2,129.35,130.3,131.8476754,732068,5208,96521464,199781,27.29,4.85,-3.5,-0.013252556,-0.00579399
7-Jun-17,131,133,130.2,132.3,131.5992883,397086,2863,52256235,116301,29.29,2.8,1.3,0.015349194,0.006615428
8-Jun-17,133.05,133.05,130.45,131.05,131.5554387,240644,1779,31658027,80675,33.52,2.6,-2,-0.009448224,-0.004122819
9-Jun-17,130.05,134.25,130.05,133.75,132.5042109,334842,2008,44367975,125569,37.5,4.2,3.7,0.020602823,0.008856765
12-Jun-17,133.5,133.5,130.55,131.7,131.7291995,5655869,2286,745043096,5323397,94.12,2.95,-1.8,-0.015327103,-0.006708016
13-Jun-17,131.7,134.45,131.45,132.85,133.2881786,248922,1732,33178360,84255,33.85,3,1.15,0.008731967,0.003775784
14-Jun-17,132.8,137.9,131.4,137.15,135.4301299,925539,4246,125345867,365692,39.51,6.5,4.35,0.032367332,0.013834253
15-Jun-17,138,143.2,138,141.1,141.2481887,1351794,8114,190938454,338367,25.03,5.2,3.1,0.028800583,0.012331202
16-Jun-17,142.4,147.5,142.4,146.9,146.2716372,1261403,7311,184507482,294187,23.32,5.1,4.5,0.041105599,0.017494782
19-Jun-17,148,148.75,145.4,147.3,147.2580777,582712,5799,85809049,185977,31.92,3.35,-0.7,0.002722941,0.001180951
20-Jun-17,147.5,149.25,145.85,147.1,147.4314099,602179,3844,88780099,157047,26.08,3.4,-0.4,-0.001357773,-0.000590074
21-Jun-17,147.5,147.9,145.85,146.25,146.7496522,572923,3186,84076251,180721,31.54,2.05,-1.25,-0.005778382,-0.002516798
22-Jun-17,147,150.1,144.05,145.15,147.5123261,727843,5821,107365814,173249,23.8,6.05,-1.85,-0.007521368,-0.003278835
23-Jun-17,145.8,145.8,138.45,140.35,141.0186438,845269,7555,119198688,226081,26.75,7.35,-5.45,-0.033069239,-0.014604623
27-Jun-17,140.05,140.55,135,136.4,136.8857811,595453,4398,81509049,154836,26,5.55,-3.65,-0.028143926,-0.012398047
28-Jun-17,135.9,141.8,134.6,141.1,139.1408715,864703,6309,120315529,226242,26.16,7.2,5.2,0.034457478,0.014712643
29-Jun-17,142.55,144.7,141.65,143.3,143.2634981,535799,3317,76760439,148690,27.75,3.05,0.75,0.015591779,0.006719177
30-Jun-17,142.9,144.95,140.25,143.7,142.4449544,455395,2780,64868720,80463,17.67,4.7,0.8,0.002791347,0.001210578
3-Jul-17,145,145.1,143.45,144.2,144.3607969,320582,2176,46279473,102857,32.08,1.65,-0.8,0.003479471,0.001508492
4-Jul-17,144.95,149.3,143.45,148.6,147.3496518,833761,4647,122854393,288222,34.57,5.85,3.65,0.030513176,0.013053549
5-Jul-17,149.3,150.05,148.1,148.85,149.0583821,596433,5066,88903338,195833,32.83,1.95,-0.45,0.001682369,0.00073003
6-Jul-17,149.1,151.4,148.65,149.25,150.2098332,548102,3426,82330310,203678,37.16,2.75,0.15,0.002687269,0.001165501
7-Jul-17,149.15,149.7,147.3,148.4,148.310007,1446193,2110,214484894,97292,6.73,2.4,-0.75,-0.005695142,-0.002480439
10-Jul-17,148,151.7,148,149.8,150.1377769,800947,6787,120252402,367009,45.82,3.7,1.8,0.009433962,0.004077912
11-Jul-17,150,150.55,146.65,147.8,148.7282264,284737,2152,42348429,86766,30.47,3.9,-2.2,-0.013351135,-0.005837379
12-Jul-17,148,150.45,147.3,149.4,148.9185821,300757,2027,44788306,83847,27.88,3.15,1.4,0.01082544,0.004676163
13-Jul-17,149.6,153.45,149.4,151,151.3701929,2401240,6035,363476162,1572059,65.47,4.05,1.4,0.010709505,0.00462635
14-Jul-17,151.7,151.9,147.9,149.55,149.6097973,375410,2370,56165014,112908,30.08,4,-2.15,-0.009602649,-0.00419053
17-Jul-17,151,151,147.85,149,149.2757366,420394,3116,62754624,122576,29.16,3.15,-2,-0.0036777,-0.001600149
18-Jul-17,149.95,150.8,145.2,148.15,148.9215308,516381,3292,76900249,124702,24.15,5.6,-1.8,-0.005704698,-0.002484613
19-Jul-17,148.2,151.4,148.2,150.25,149.5557726,5015875,3326,750153061,84437,1.68,3.2,2.05,0.014174823,0.006112825
20-Jul-17,152.05,154.9,151.2,152.85,153.6692461,670565,4254,103045218,196754,29.34,3.7,0.8,0.017304493,0.007450962
21-Jul-17,153.5,153.7,150.45,152.8,152.3579195,343133,2487,52279030,88113,25.68,3.25,-0.7,-0.000327118,-0.000142089
24-Jul-17,153,154.7,152.7,154.15,153.9695507,359253,2023,55314023,125078,34.82,2,1.15,0.008835079,0.003820175
25-Jul-17,154.85,155.8,153.35,155.45,154.7633606,1151989,2950,178285689,797113,69.19,2.45,0.6,0.008433344,0.003647197
26-Jul-17,156,164.9,153.35,160.6,159.50731,1388234,7134,221433471,352120,25.36,11.55,4.6,0.033129624,0.014154815
27-Jul-17,166,167.3,160.6,161.25,163.7016576,1524101,9350,249497860,394382,25.88,6.7,-4.75,0.004047323,0.001754182
28-Jul-17,160.5,170.9,160,170.05,167.8362215,1823799,11472,306099533,388350,21.29,10.9,9.55,0.054573643,0.023076913
31-Jul-17,169.95,175.8,166.85,174.85,172.4254552,1524882,10233,262928473,329896,21.63,8.95,4.9,0.028226992,0.012089
1-Aug-17,176,176,172.35,173.4,173.5747959,668559,6110,116044992,221353,33.11,3.65,-2.6,-0.008292822,-0.003616544
2-Aug-17,174,176.7,172.7,175.5,175.0193491,746443,4660,130641968,163954,21.96,4,1.5,0.012110727,0.005228028
3-Aug-17,175.9,175.9,169.4,170.8,171.9401828,582742,4704,100196766,162534,27.89,6.5,-5.1,-0.026780627,-0.011789254
4-Aug-17,170.8,174.5,169.45,174,172.5132029,485915,3606,83826753,136534,28.1,5.05,3.2,0.018735363,0.008061382
7-Aug-17,175,178.25,174.7,176.3,176.678531,572755,3528,101193512,168764,29.47,3.55,1.3,0.013218391,0.005703064
8-Aug-17,176.35,178.8,172.6,175.4,176.0263371,888557,4753,156409434,172071,19.37,6.2,-0.95,-0.005104935,-0.002222723
9-Aug-17,173.5,176.75,170.6,171.95,174.1745631,549360,3211,95684538,161124,29.33,6.15,-1.55,-0.019669327,-0.008627409
10-Aug-17,170.9,172.45,160.6,164.95,168.0154758,1061465,6038,178342547,209252,19.71,11.85,-5.95,-0.040709509,-0.01804986
11-Aug-17,160,168.1,158.65,163.9,163.5410797,1041817,5840,170379877,247519,23.76,9.45,3.9,-0.006365565,-0.002773366
14-Aug-17,166,174,166,172.2,169.706073,575973,4551,97746116,164595,28.58,8,6.2,0.050640635,0.021454194
16-Aug-17,173.25,177.25,171.75,176.4,175.1139066,673859,4300,118002082,152182,22.58,5.5,3.15,0.024390244,0.010465434
17-Aug-17,177.05,178.3,174.7,175.75,176.3803766,449841,2909,79343125,104324,23.19,3.6,-1.3,-0.003684807,-0.001603247
18-Aug-17,174.5,176.4,172.25,175.7,174.3637238,429400,2882,74871783,73075,17.02,4.15,1.2,-0.000284495,-0.000123572
21-Aug-17,176.9,177.65,170.65,171.75,174.3025122,346072,2968,60321219,107953,31.19,7,-5.15,-0.022481503,-0.009875016
22-Aug-17,172.8,174,167.6,169.45,170.1180641,578711,4210,98449195,130564,22.56,6.4,-3.35,-0.013391557,-0.005855173
23-Aug-17,170.2,174.1,170,173.2,172.2347493,437454,2503,75344780,82563,18.87,4.1,3,0.022130422,0.009506315
24-Aug-17,174,175.7,172.4,174.65,173.7755192,551272,2714,95797578,147577,26.77,3.3,0.65,0.008371824,0.003620702
28-Aug-17,175,189,175,187.75,183.8331575,1657491,10694,304701804,320020,19.31,14,12.75,0.075007157,0.031411356
29-Aug-17,189,195.3,186.7,189.45,190.8673726,2476713,14470,472723703,428409,17.3,8.6,0.45,0.009054594,0.003914664
30-Aug-17,192.2,198.8,192.2,196.95,196.0651556,2570138,13872,503914507,323981,12.61,6.6,4.75,0.039588282,0.016861376
31-Aug-17,198,202.95,196.3,200.15,199.9304833,2006065,11612,401073545,325629,16.23,6.65,2.15,0.016247779,0.006999609
1-Sep-17,201,202.8,198,198.7,200.1100715,1136943,6591,227513745,266898,23.48,4.8,-2.3,-0.007244567,-0.003157727
4-Sep-17,198.75,199.65,192.2,195.4,195.7179605,946222,6087,185192640,220964,23.35,7.45,-3.35,-0.016607952,-0.007273308
5-Sep-17,197.3,206.5,195.9,204.9,201.9615556,1538950,8044,310808736,284481,18.49,10.6,7.6,0.048618219,0.020617399
6-Sep-17,204.2,208.5,203.65,206.4,206.6621423,1746709,9432,360978624,298848,17.11,4.85,2.2,0.007320644,0.003167735
7-Sep-17,207.9,208.9,205.8,206.35,207.2063711,785919,4152,162847424,167529,21.32,3.1,-1.55,-0.000242248,-0.00010522
8-Sep-17,207.6,207.6,201.5,202.55,203.7233132,967643,5497,197131438,165139,17.07,6.1,-5.05,-0.018415314,-0.008072226
11-Sep-17,204.75,205.5,201.8,203.6,203.8826995,640415,3398,130569539,155652,24.3,3.7,-1.15,0.005183905,0.002245526
12-Sep-17,204,205.4,201.4,202.85,203.0027407,939918,5268,190805930,385414,41.01,4,-1.15,-0.003683694,-0.001602762
13-Sep-17,202.95,206.4,201.6,202.25,204.1317459,624156,4997,127410054,144157,23.1,4.8,-0.7,-0.002957851,-0.001286482
14-Sep-17,202.7,204.65,199.65,201.45,201.8461484,523043,4175,105574215,153351,29.32,5,-1.25,-0.003955501,-0.001721259
15-Sep-17,200.9,208.9,200.3,206.9,205.9735599,1577984,6817,325022982,217884,13.81,8.6,6,0.02705386,0.011593219
18-Sep-17,209.9,211.9,208.5,209.45,210.1470419,974076,5581,204699190,282517,29,3.4,-0.45,0.012324795,0.005319874
19-Sep-17,210,211.85,208.55,209.4,210.2120639,561925,3266,118123414,130518,23.23,3.3,-0.6,-0.00023872,-0.000103687
20-Sep-17,209,210,207.15,207.7,208.6714952,342890,2074,71551369,93529,27.28,2.85,-1.3,-0.008118434,-0.003540181
21-Sep-17,207.05,212.7,204.1,211.1,208.9501734,814766,4834,170245497,198015,24.3,8.6,4.05,0.016369764,0.007051737
22-Sep-17,209.95,210.3,201.6,202.4,205.3798572,973945,6181,200028685,257885,26.48,8.7,-7.55,-0.041212695,-0.018277725
25-Sep-17,202.4,202.7,189,192.75,193.1092302,1808712,12852,349278982,402819,22.27,13.7,-9.65,-0.047677866,-0.021216121
26-Sep-17,191.65,198,189.95,196.6,194.7805864,1911778,8149,372377240,826771,43.25,8.05,4.95,0.01997406,0.008589127
27-Sep-17,197.85,198.4,187.15,188.15,192.0844764,1013834,7519,194741773,270227,26.65,11.25,-9.7,-0.042980671,-0.019079291
28-Sep-17,187.15,191.55,185,190.4,188.7247361,860625,5001,162421226,156474,18.18,6.55,3.25,0.011958544,0.005162721
29-Sep-17,192,196.85,191.85,195,194.7627051,857646,4123,167037455,154177,17.98,5,3,0.024159664,0.010367667
3-Oct-17,197,198.9,193.9,194.75,196.5349378,505283,2833,99305763,142213,28.15,5,-2.25,-0.001282051,-0.000557145
4-Oct-17,195,197,193.8,194.85,195.3986161,348448,2105,68086257,85027,24.4,3.2,-0.15,0.000513479,0.000222944
5-Oct-17,195.5,196.5,192.15,193.5,194.2109031,407794,2339,79198041,92646,22.72,4.35,-2,-0.006928406,-0.003019441
6-Oct-17,193.9,200.35,193.9,197.35,197.7580617,695607,3683,137561892,184498,26.52,6.45,3.45,0.019896641,0.008556161
